,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
144,0.0,0.16,0.24000000000000002,0.25,0.25,0.29000000000000004,0.35000000000000003,0.38000000000000006,0.38000000000000006,0.38000000000000006,0.7600000000000001,0.8200000000000001,0.84,0.84,0.84,0.8700000000000001,0.8700000000000001,0.9099999999999999,0.97,0.97,0.97,0.97
133,0.010000000000000002,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001,1.1300000000000001
94,1.3423292132027185,1.3423292132027185,1.6491473190776256,1.7258518455463525,1.7258518455463525,2.953124269045981,2.953124269045981,3.327058835581023,4.995382286275831,5.407669116045237,5.455609445088192,5.455609445088192,5.714487221920145,6.45276828918164,7.401986804232133,8.408733714134172,9.597653874399438,9.751062927336891,9.789415190571255,9.86611971703998,9.96200037512589,9.97158844093448
124,3.4653376478211433,4.121270510725072,5.6881379326133725,7.492876973190846,7.582876973190846,7.594450046568465,8.844094274383146,10.034456830890232,11.780100433524808,11.780100433524808,11.78959833512437,11.981836527661624,12.468810368615463,12.973363175828238,13.915361925468025,13.922186048045862,14.20890375155816,14.334770102546125,14.428760817503923,14.473180600884774,14.566137122114428,14.572522266046908
80,0.21000000000000002,0.7200000000000001,0.93,1.3046782788647833,1.3046782788647833,1.3752044063105457,1.378713115459133,1.378713115459133,2.3327479520534826,2.3327479520534826,2.3944436492154413,2.3944436492154413,2.4244436492154415,2.6426306372288124,3.0226306372288128,3.0226306372288128,3.1201741829717498,3.17836117098512,3.2500568681470785,3.291226437863274,3.341109123038603,3.342278692754799
46,0.0,0.0,0.0,0.35,0.35,0.51,1.2000000000000002,1.7899999999999998,1.7899999999999998,1.7899999999999998,2.6100000000000003,2.6100000000000003,2.6100000000000003,2.6100000000000003,2.6100000000000003,2.6100000000000003,2.6100000000000003,2.6300000000000003,2.66,2.68,2.68,2.68
138,0.16998798000433235,0.28331330000722055,0.39663862001010874,0.5194077166799044,0.5194077166799044,0.6232892600158851,0.7177270266849587,0.8216085700209397,0.8782712300223837,0.8782712300223837,0.8782712300223837,0.9821527733583646,1.0293716566929012,1.1332532000288822,1.1332532000288822,1.1332532000288822,1.1332532000288822,1.180472083363419,1.180472083363419,1.1993596366972337,1.1993596366972337,1.1993596366972337
118,10.683591223626888,10.683591223626888,16.893591223626885,23.173591223626882,23.173591223626882,31.298512043671327,37.33359553545277,42.9378168670281,49.0989558142196,57.20917135427115,60.72558062070918,65.93073731477229,71.28666263279277,73.43263675233433,73.43635786831835,73.44010338506293,73.44653705226152,73.4502500346587,75.71369867548322,77.14703751288528,78.61215353901414,78.61511416462766
119,33.668710380112586,33.668710380112586,33.668710380112586,33.668710380112586,33.668710380112586,45.85875812395946,58.45178265272689,68.90903022141535,96.50286556885055,97.0368098088703,112.91409513474026,125.68845921672192,140.36688860745326,155.16621103366074,164.38430498871853,173.66284546151434,189.60057730512239,198.79852242093415,207.34163026124995,215.6127287717444,228.28634865749595,235.62052614305006
49,0.0,0.0,0.9000000000000001,1.48,1.71,1.71,1.9400000000000002,2.16,3.29,3.29,3.29,3.34,3.3699999999999997,3.4399999999999995,3.4399999999999995,3.5500000000000003,3.6400000000000006,3.6799999999999997,3.73,3.75,3.78,3.78
176,0.26,0.26,0.4,0.44,0.45000000000000007,0.45000000000000007,0.45000000000000007,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.48000000000000004,0.5,0.5,0.5,0.5,0.54,0.5800000000000001,0.66,0.75,0.79,0.79
36,64.15,73.78,106.56000000000002,139.65000000000003,160.38000000000002,176.57999999999998,197.66000000000003,211.29999999999998,255.58000000000007,255.58000000000007,280.55,298.30999999999995,326.75,357.19999999999993,374.44999999999993,383.94000000000017,399.63999999999993,419.7000000000001,440.83000000000004,461.86999999999995,486.51,486.51
78,0.0,0.0,0.16,0.35,0.35,0.5,0.5,0.55,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8400000000000001,0.95,1.06,1.06,1.06,1.06,1.06,1.08,1.0899999999999999,1.0899999999999999
128,0.0,0.0,0.0,0.0,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451,0.006423968227107451
76,0.28,0.28,0.34,0.42000000000000004,0.42000000000000004,0.56,0.6200000000000001,0.66,0.6700000000000002,0.6700000000000002,0.72,0.72,0.73,0.7800000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8900000000000001,0.8900000000000001
139,0.33,0.39,0.5800000000000001,0.7,0.7,0.84,0.91,0.99,0.99,0.99,1.1099999999999999,1.23,1.38,1.52,1.52,1.64,1.7599999999999998,1.94,1.94,2.03,2.04,2.04
18,0.0,0.0,0.029968149687698363,0.039957532916931146,0.039957532916931146,0.09989383229232787,0.1498407484384918,0.1498407484384918,0.21976643104312132,0.21976643104312132,0.8291188080263213,0.8690763409432525,0.8790657241724853,0.8890551074017181,0.8890551074017181,0.9190232570894165,1.8580252806372983,1.8580252806372983,1.8580252806372983,1.8580252806372983,1.8580252806372983,1.8580252806372983
177,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
113,0.0,0.0,0.374567942809667,0.5717089653410706,0.5717089653410706,2.6712608553005195,3.1542563605024587,3.351397383033862,5.638233244398145,5.638233244398145,7.491358856193338,7.964497310268708,8.09263897491412,8.388350508711225,11.118753670771166,11.907317760896781,12.380456214972149,12.54802608412384,12.617025442009833,12.764881208908385,12.853594669047517,12.853594669047517
99,0.0,2.3365337755814566,3.734459966100276,5.192297279069903,9.565809217978781,10.085038945885772,10.085038945885772,10.224831564937656,10.664179796243568,10.664179796243568,10.664179796243568,10.664179796243568,10.664179796243568,10.664179796243568,10.664179796243568,10.664179796243568,12.531409779293707,14.498491633095192,16.37570680322046,18.143084915519257,18.143084915519257,18.143084915519257
90,70.91,70.91,94.11999999999999,113.2,113.71,136.14,156.21999999999997,175.32999999999998,205.49999999999997,212.16,217.07999999999998,243.13,263.86,290.2,307.88,337.04999999999995,367.63,390.8499999999999,414.65,444.11,444.11,454.64000000000004
54,3.291409474263055,3.291409474263055,4.739956040760002,6.3470386345535506,6.3470386345535506,7.230407699367573,7.370407699367573,8.214207344388477,12.735024545562242,12.735024545562242,12.924421733272606,12.924421733272606,12.924421733272606,13.589685350996909,14.254862852679834,14.254862852679834,14.284604504555704,14.294518388514327,14.294518388514327,14.364087808307447,14.37400169226607,14.37400169226607
57,14.190821911829588,14.190821911829588,26.948273657308032,42.3052122801704,49.134605360297584,75.7909441942029,85.43270826703397,90.12664836778777,98.56702708041963,105.78187071065531,105.78187071065531,109.34472617608006,111.54336276437112,115.77876928723343,116.09923686015279,116.09923686015279,124.14136501416662,130.75332445064285,138.0670015552653,147.21898128348204,153.0007395351093,157.23081223886388
23,0.0,0.0,0.228912474371729,0.43493370130628517,0.43493370130628517,0.6638461756780142,0.9499867686426754,1.2132361141701637,1.4993767071348252,1.4993767071348252,1.728289181506554,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154,2.0144297744712154
1,0.9996492057175557,1.3134925610009747,2.1039128631962516,2.836214025524228,2.836214025524228,3.673129639613345,4.172954242472123,4.405430801941321,5.253970244003899,5.253970244003899,5.253970244003899,5.8119139867299765,6.149004997960314,6.5674628050048725,7.032415923943271,7.032415923943271,7.25326865543901,7.323011623279768,7.474121386934749,7.543864354775508,7.601983494642807,7.601983494642807
145,0.2535865873290435,0.6827331197320401,2.1067193408874383,3.5989788740160398,4.223192012056763,4.837651819815599,5.471618288138208,6.1250914170245885,6.1250914170245885,6.505471298018154,6.905357839575491,6.905357839575491,7.061411124085672,7.061411124085672,7.061411124085672,7.061411124085672,7.529570977616213,7.890444198046007,8.075757473401847,8.153784115656936,8.251317418475798,8.251317418475798
32,0.13,1.26,1.2799999999999998,1.2999999999999998,1.2999999999999998,1.3299999999999998,1.3299999999999998,1.3499999999999999,1.41,1.41,1.41,1.44,1.4699999999999998,1.4699999999999998,1.49,1.49,1.54,1.56,1.56,1.56,1.57,1.57
114,2.4248242688633073,2.4293615208066646,5.616952920729773,6.795648701041048,6.796033213917604,11.002427898836169,12.364596232655064,12.477748177514547,12.601679300013476,12.601679300013476,16.80817652169912,20.125407361219533,24.13173540729237,28.80821228276985,33.1157405304408,39.16080305094245,45.61620596688963,47.26887628107571,50.618389986893966,54.02358246842999,54.0247103728679,54.0247103728679
58,0.0,2.11,7.430000000000001,12.620000000000001,12.620000000000001,17.28,17.28,17.67,30.869999999999997,30.869999999999997,36.21,39.37,44.76,48.64,50.45,55.28,60.20000000000001,60.20000000000001,60.76,60.839999999999996,60.89,60.89
143,0.16927599390165987,0.2633182127359153,0.4608068722878518,0.808763081974597,0.808763081974597,1.2413572886121722,1.579909276415492,1.805610601617705,2.0030992611696417,2.0030992611696417,2.3792681365066635,2.7084159024265575,2.887096118211643,3.178626996597835,3.2914776591989416,3.2914776591989416,3.2914776591989416,3.4419452093337504,3.52658320628458,3.52658320628458,3.630029647002261,3.630029647002261
73,7.62,8.36,11.370000000000001,13.700000000000001,13.700000000000001,14.0,14.15,14.15,21.07,21.07,23.27,23.879999999999995,27.199999999999996,29.950000000000003,30.669999999999998,30.669999999999998,32.050000000000004,33.19,34.50000000000001,36.6,38.199999999999996,38.519999999999996
17,3.79,3.79,5.25,6.640000000000001,6.640000000000001,8.09,9.26,10.68,11.589999999999998,11.589999999999998,12.719999999999999,13.889999999999999,15.209999999999999,16.599999999999998,16.599999999999998,18.28,20.270000000000003,22.21,22.21,22.35,22.419999999999998,22.419999999999998
39,6.806922766024214,7.359241548028776,10.715540182039655,13.812233443252218,13.823631428452849,14.14363142845285,16.49067033566155,19.120110586069835,22.769205190481976,23.719205190481976,24.889205190481977,26.972001160883238,29.06152397248654,31.373579669689978,31.491358850096503,31.491358850096503,32.45681924849847,34.292016562099306,36.92341454729994,38.88721387570015,41.12734541810072,41.12734541810072
173,0.0,0.40930941711280844,0.7139117740339682,1.018514130955128,1.018514130955128,1.018514130955128,1.0375517782627006,1.056589425570273,1.056589425570273,1.056589425570273,1.760982375950455,2.0941412038329736,2.303555324216271,2.303555324216271,2.303555324216271,3.4934082809395512,3.7789729905531386,3.9407929926675043,4.074056523820512,4.254914173242451,4.426252999010603,4.426252999010603
126,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.05
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101507025141493,0.006101507025141493,0.006101507025141493,0.006101507025141493,0.006101507025141493,0.006101507025141493,0.006101507025141493,0.006101507025141493
155,3.5924023721061142,3.5924023721061142,11.144386364296041,14.915416478661573,14.915416478661573,16.5131423955375,18.448276270014546,18.448276270014546,26.3376682198056,26.3376682198056,26.3376682198056,26.3376682198056,26.407134564017596,26.54606725244159,26.54606725244159,31.498025218411073,32.99651350069843,33.68125317935954,33.86980468507781,33.93927102928981,41.23323717154946,47.45543686025258
35,207.6424881365349,207.6424881365349,292.0428525259111,375.33373794238105,419.76287338894394,475.46671407368973,560.8566137632256,644.1974757100065,757.5542417616307,781.582957535205,857.0375229988953,950.2937285593972,1029.2066699206152,1118.0749361198034,1178.2766645325476,1274.051687220729,1358.4020750797938,1447.4902380123506,1538.4775090967296,1624.0673149075092,1719.302591068331,1804.7124813699909
121,15.309999999999999,19.029999999999998,34.98000000000001,52.11,52.11,60.14,80.03999999999999,90.94,90.94,90.94,102.77000000000002,102.77000000000002,122.56999999999998,138.98000000000002,148.93000000000004,148.93000000000004,148.93000000000004,154.29999999999995,163.79999999999998,176.25,187.67,195.39
147,2.3896693217469083,3.2620882804799067,4.504337015197546,5.784517008990533,5.812965453297044,7.131076706165377,8.212117589812788,9.217295955309506,9.217295955309506,9.217295955309506,10.279371209419242,10.848340095549458,11.284549574915957,11.872484090583846,11.872484090583846,14.821639483692135,17.069066583906487,18.225969985704594,19.44925309088456,20.67253619606452,22.142372485234247,22.142372485234247
81,0.0,0.0,0.0,0.04000000000000001,0.05,0.14,0.16999999999999998,0.22999999999999998,0.42999999999999994,0.42999999999999994,0.53,0.55,0.5700000000000001,0.64,0.6499999999999999,0.85,1.02,1.1,1.23,1.25,1.43,1.4400000000000002
21,1.211422935947223,1.211422935947223,1.424973841016893,1.5210095216622133,1.5210095216622133,1.9010095216622136,2.272784974197048,2.4627849741970484,2.7545023889448803,2.7545023889448803,3.06450238894488,3.2545023889448803,3.26651428249332,3.43651428249332,3.9261603359505113,3.9261603359505113,3.955332077425294,4.006811621204323,4.032551393093838,4.037699347471741,4.0576993474717415,4.0576993474717415
153,1.232329302527452,1.232329302527452,2.31677908875161,3.0113646956307196,3.0113646956307196,3.63425114309005,3.638732340553786,3.961378557942792,4.7948812861977235,4.7948812861977235,4.7948812861977235,4.7948812861977235,5.126489898514201,5.543241262641667,5.543241262641667,7.0937355850943895,8.77418463399546,10.26642338941961,11.655594603177832,12.941698275270117,14.182989972725043,14.182989972725043
172,11.01033104434205,11.01033104434205,14.703743680380601,18.36220288453235,18.560272331890886,18.711737203400354,21.344895738872637,22.13717352830677,22.13717352830677,22.13717352830677,23.66347338736371,23.66347338736371,23.66347338736371,24.921796935288516,24.921796935288516,24.921796935288516,25.026657230948917,25.026657230948917,25.11986638264705,25.11986638264705,25.11986638264705,25.11986638264705
28,0.0,0.96,4.140000000000001,5.97,5.97,8.309999999999999,8.309999999999999,8.81,8.81,8.81,9.27,10.24,10.969999999999999,11.28,11.28,14.479999999999997,15.7,16.12,16.32,17.65,18.520000000000003,18.520000000000003
160,35.79783283680163,45.59902569555196,64.14236305114889,76.67110499291536,76.67110499291536,85.71298015822528,87.20164247825974,87.20164247825974,87.20164247825974,87.20164247825974,100.8793519824689,104.10645217959055,104.93570702900573,105.28539280887958,105.28539280887958,135.35836987803197,163.82279235976455,163.82279235976455,164.59210107548705,164.99174196677146,165.43134694718432,165.43134694718432
140,0.03,0.04,0.06999999999999999,0.09,0.09,0.11,0.12,0.12999999999999998,0.15000000000000002,0.15000000000000002,0.19,0.19999999999999998,0.22,0.24999999999999997,0.26,0.26,0.27,0.28,0.28,0.29000000000000004,0.29000000000000004,0.29000000000000004
170,0.0,0.0061524581774731555,0.15688768352556545,0.23994586892145303,0.3014704506961846,0.3014704506961846,0.34146142884976005,0.37837617791459904,0.37837617791459904,0.4645105923992232,0.4645105923992232,0.4952728832865889,0.5844835268599498,0.6460081086346812,0.6460081086346812,0.9167162684435001,1.1905006573410555,1.1905006573410555,1.1905006573410555,1.1905006573410555,1.202805573696002,1.202805573696002
77,1.0,1.0599999999999998,1.31,1.31,1.31,1.61,1.7599999999999998,1.7599999999999998,2.02,2.02,2.38,2.5100000000000002,2.76,2.97,3.1900000000000004,3.1900000000000004,3.41,3.46,3.6000000000000005,3.6799999999999997,3.75,3.8000000000000003
45,0.64,1.4200000000000004,8.854364734875315,16.018732934446785,16.258732934446787,21.507540573901586,27.157590052842153,34.84685534323917,35.97685534323917,35.97685534323917,37.34685534323917,37.39685534323917,37.51685534323917,37.83685534323917,37.83685534323917,38.14685534323917,38.426855343239176,39.12685534323917,40.776855343239184,44.80825698682944,49.1148431739945,50.6648431739945
60,67.07999999999997,71.31000000000003,113.53999999999998,139.07,139.08,161.45999999999998,163.17000000000002,163.9,209.17000000000004,209.17000000000004,210.12000000000003,211.41999999999996,212.46999999999997,253.23000000000005,262.13,262.64,284.7,285.71,285.71,285.71999999999997,285.72999999999996,285.72999999999996
61,2.76,2.76,3.67,4.48,4.48,5.4,6.47,7.2,7.52,7.52,8.469999999999999,9.54,10.59,11.639999999999999,12.68,12.68,13.399999999999999,13.94,13.94,13.95,13.96,13.96
59,0.6899259857754285,0.6899259857754285,0.7807057207458796,0.8533295087222404,0.8624074822192855,0.8624074822192855,0.8714854557163307,0.8714854557163307,0.8714854557163307,0.8714854557163307,0.8714854557163307,0.8805634292133757,0.8805634292133757,0.8805634292133757,0.8805634292133757,1.3435400775626765,1.7792828054208418,2.205947559781962,2.205947559781962,2.205947559781962,2.205947559781962,2.205947559781962
29,1.1,1.6,2.16,2.8499999999999996,2.8499999999999996,3.3400000000000003,3.6300000000000003,4.010000000000001,4.300000000000001,4.300000000000001,4.300000000000001,4.53,4.859999999999999,5.09,5.32,5.32,5.44,5.51,5.59,5.62,5.65,5.65
69,0.0,0.0,0.35967030369573344,0.6494047150061856,0.6494047150061856,0.879194075700682,1.0989925946258525,1.3587544806283265,1.598534683092149,1.598534683092149,1.9182416197105785,1.9182416197105785,1.9781866703265343,2.217966872790357,2.4277745499462013,2.4277745499462013,2.477728758792831,2.477728758792831,2.5176921258701346,2.5876280182554163,2.6375822271020457,2.6375822271020457
165,0.25560407356029763,0.25560407356029763,0.27157932815781627,0.32749271924913137,0.32749271924913137,0.32749271924913137,0.32749271924913137,0.35944322844416854,0.3674308557429279,0.3674308557429279,0.3674308557429279,0.3674308557429279,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506,0.39938136493796506
75,0.1577118396569894,0.1577118396569894,0.19976833023218654,0.3049095566701795,0.3049095566701795,0.33645192460157736,0.33645192460157736,0.35748016988917597,0.48364964161476753,0.48364964161476753,0.504677886902366,0.504677886902366,0.5257061321899646,0.5467343774775633,0.5782767454089612,0.5782767454089612,0.5782767454089612,0.5782767454089612,0.6518756039155562,0.6518756039155562,0.757016830353549,0.757016830353549
168,0.35999999999999993,0.4,0.6,0.78,0.78,0.9299999999999999,0.9299999999999999,1.09,1.7000000000000002,1.7000000000000002,1.7899999999999998,1.7899999999999998,1.98,2.19,2.3200000000000003,2.3200000000000003,2.3200000000000003,2.33,2.33,2.3400000000000003,2.3400000000000003,2.3400000000000003
178,0.0,0.0,0.3720278259967756,0.793006681729969,1.0769226542011925,1.0769226542011925,1.4391602742506844,1.5958035694072215,1.5958035694072215,1.5958035694072215,1.8992999537730122,2.4573416927681757,2.5748241641355785,3.025173637710622,3.034963843657906,3.034963843657906,3.0839148733943236,3.113285491236174,3.1524463150253084,3.2111875507090097,3.3286700220764125,3.3286700220764125
101,17.567775535863035,17.567775535863035,17.567775535863035,18.32252451309627,18.32252451309627,23.764661875251686,26.89289776773154,28.322948461436614,40.26983029843109,40.26983029843109,41.6105028237796,41.6105028237796,42.87172808836671,43.51723708205303,46.03968761122725,46.03968761122725,47.00298564795914,47.53925465809856,47.787527347977914,47.93649096190552,48.12517820621382,48.12517820621382
156,26.132056936246286,26.132056936246286,31.170525450350393,33.939683740840145,33.959677663515166,34.309571310327954,34.4995135757406,34.669461918478234,34.71944672516578,34.71944672516578,34.98936468127851,35.20929783070368,35.229291753378696,35.23928871471621,35.23928871471621,61.19140034688735,88.65305314102221,88.65305314102221,88.65305314102221,89.29285866662275,92.50188325596287,92.50188325596287
166,1.5962275296251596,1.5962275296251596,1.7993739323538704,1.845075987399733,1.8487780977003976,2.620118252752568,2.924363240884862,2.9923180151568487,2.996893416309913,3.000804473501643,3.000804473501643,3.367164438181286,3.480488161025603,3.9406559348647856,4.370668510905513,4.370668510905513,4.384372349421476,4.38795659224513,4.391921225562774,4.396882374822419,4.400016578188394,4.402309636377518
146,0.43999999999999995,0.98,1.7100000000000002,2.36,2.36,3.12,3.7600000000000002,4.17,5.25,5.910000000000001,6.05,6.05,6.4300000000000015,6.82,7.04,7.04,7.08,7.100000000000001,7.13,7.16,7.2,7.21
19,0.41,0.41,0.43,0.4699999999999999,0.4699999999999999,0.74,1.02,1.15,1.1900000000000002,1.1900000000000002,1.4700000000000002,1.7200000000000002,1.85,1.85,2.1,2.1,2.66,2.66,2.66,2.66,2.66,2.66
22,3.33,3.33,4.05,4.26,4.26,4.26,4.619999999999999,4.619999999999999,6.32,6.32,6.32,6.32,6.39,6.39,7.67,7.67,7.840000000000001,8.14,8.29,8.32,8.32,8.32
62,2.7427075827407963,2.75930220054856,3.4838654188956717,4.015950495043106,4.181896673120741,7.063727104261433,7.171592120011897,7.350658597372705,12.587640104997343,12.819964754306032,16.437158812703316,17.126310026913107,17.366931985125678,17.532878163203314,17.582564894774702,21.433054820999672,25.997393644442276,25.997393644442276,26.36507545807057,26.48432361384191,26.6268236589145,26.656635697857332
167,0.5602224318637008,0.5602224318637008,0.618176476539256,0.6857895286607372,0.6857895286607372,0.7437435733362924,0.8596516626874028,0.9176057073629582,0.9948777669303651,0.9948777669303651,0.9948777669303651,0.9948777669303651,1.0914678413896237,1.1590808935111052,1.255670967970364,1.255670967970364,1.255670967970364,1.255670967970364,1.255670967970364,1.255670967970364,1.255670967970364,1.255670967970364
135,0.0,0.84,0.8499999999999999,0.8499999999999999,0.8499999999999999,1.0399999999999998,1.0399999999999998,1.0399999999999998,1.1700000000000002,1.1700000000000002,1.1700000000000002,1.1700000000000002,1.1700000000000002,1.18,1.19,1.19,1.22,1.25,1.27,1.3199999999999998,1.3199999999999998,1.3199999999999998
4,2.91086283754466,3.19701545547278,4.065340640909832,4.805390514861863,4.805390514861863,4.805390514861863,4.834992509819944,4.894196499736108,6.324959589376704,6.324959589376704,6.324959589376704,6.394030910945559,6.768989513747923,7.370896744562242,7.62744736753228,7.62744736753228,7.62744736753228,7.62744736753228,7.62744736753228,7.657049362490361,7.686651357448442,7.686651357448442
125,11.569517739487376,16.04480387288839,28.768263104171993,39.88623852078258,39.88623852078258,48.616056763067064,55.89090529830415,63.70760462099335,75.50791065883998,75.50791065883998,82.67238218181829,91.90391411618808,104.70764753820534,115.68514312103203,124.73605812625112,129.88364060704646,134.95094889710813,139.37606366130063,142.38634581381254,153.26349865822218,163.0368813800441,167.85333282406313
137,0.11,0.16000000000000003,0.26,0.37,0.37,0.52,0.5800000000000001,0.6400000000000001,0.9700000000000001,0.9700000000000001,1.11,1.21,1.29,1.3399999999999999,1.3399999999999999,1.3399999999999999,1.4900000000000002,1.6099999999999999,1.76,1.88,1.88,1.88
63,0.9393656391941727,0.9393656391941727,2.6697760271834383,4.330969999653133,4.330969999653133,8.582835524426757,10.204477259456697,11.608581688567988,22.673320112339344,22.673320112339344,30.09925269165328,40.49160307894881,47.96697595506244,55.11604287229809,60.702796410663424,65.71604250615233,67.4464528941416,68.17816928677706,69.2856319350902,70.31399010852381,71.0753706792391,71.0753706792391
154,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.77,0.77,1.1099999999999999,1.1099999999999999,1.22,1.6600000000000001,1.6600000000000001,1.6600000000000001,3.2,3.2,3.63,3.84,4.04,4.04
51,0.0,0.54,0.54,0.54,0.54,2.89,2.89,2.96,2.96,2.96,8.780000000000001,12.060000000000002,19.89,25.270000000000003,29.330000000000002,29.330000000000002,29.910000000000004,29.910000000000004,35.45,40.88,48.02,54.54
8,69.91000000000001,69.96735492673754,97.03735492673754,115.7773549267375,115.7773549267375,116.02695507087307,131.9769550708731,165.78438996878347,215.52438996878348,216.84438996878347,220.37254862362133,252.03092669713823,287.4725731348324,331.9139981456619,337.6152222244664,370.22522222446634,399.0568256642957,432.5568256642956,433.1452447274918,440.9719803796858,441.7303399665488,457.9628476004909
6,10.809999999999997,10.929999999999998,16.299999999999997,21.16999999999999,21.16999999999999,26.180000000000003,30.09,34.169999999999995,39.90000000000001,41.87,46.42999999999999,50.38000000000001,53.53000000000001,57.150000000000006,57.370000000000005,63.859999999999985,73.12999999999998,79.26999999999995,85.29,91.03000000000003,96.53000000000002,96.53000000000002
