,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1,0.9996492057175557,0.3138433552834187,0.7904203021952767,0.732301162327977,0.0,0.8369156140891165,0.49982460285877783,0.23247655946919904,0.8485394420625765,0.0,0.0,0.5579437427260776,0.3370910112303386,0.41845780704455826,0.4649531189383981,0.0,0.22085273149573909,0.0697429678407597,0.15110976365497938,0.0697429678407597,0.05811913986729976,0.0
145,0.2535865873290435,0.4291465324029966,1.423986221155398,1.492259533128602,0.6242131380407223,0.6144598077588361,0.6339664683226087,0.6534731288863813,0.0,0.38037988099356523,0.3998865415573377,0.0,0.15605328451018058,0.0,0.0,0.0,0.4681598535305418,0.36087322042979264,0.18531327535583947,0.07802664225509029,0.09753330281886288,0.0
32,0.13,1.13,0.019999999999999997,0.019999999999999997,0.0,0.03,0.0,0.019999999999999997,0.06,0.0,0.0,0.03,0.03,0.0,0.019999999999999997,0.0,0.049999999999999996,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0
114,2.4248242688633073,0.0045372519433571805,3.1875913999231074,1.1786957803112763,0.0003845128765556932,4.206394684918564,1.362168333818893,0.11315194485948449,0.12393112249892907,0.0,4.2064972216856455,3.3172308395204126,4.006328046072836,4.676476875477482,4.307528247670949,6.045062520501646,6.45540291594718,1.652670314186083,3.3495137058182536,3.4051924815360324,0.0011279044378967001,0.0
58,0.0,2.11,5.320000000000001,5.19,0.0,4.66,0.0,0.39,13.2,0.0,5.34,3.1599999999999997,5.39,3.8800000000000003,1.81,4.83,4.920000000000001,0.0,0.56,0.08000000000000002,0.05000000000000001,0.0
143,0.16927599390165987,0.09404221883425548,0.1974886595519365,0.34795620968674523,0.0,0.4325942066375752,0.33855198780331974,0.22570132520221312,0.1974886595519365,0.0,0.3761688753370219,0.32914776591989414,0.1786802157850854,0.29153087838619196,0.11285066260110656,0.0,0.0,0.15046755013480878,0.08463799695082994,0.0,0.10344644071768103,0.0
73,7.62,0.74,3.01,2.33,0.0,0.30000000000000004,0.15000000000000002,0.0,6.92,0.0,2.2,0.6100000000000001,3.32,2.75,0.72,0.0,1.38,1.1400000000000001,1.3099999999999998,2.1,1.6,0.32
17,3.79,0.0,1.46,1.39,0.0,1.4499999999999997,1.1700000000000002,1.4200000000000002,0.9099999999999999,0.0,1.13,1.1700000000000002,1.3200000000000003,1.39,0.0,1.6799999999999997,1.9899999999999998,1.94,0.0,0.14000000000000004,0.07000000000000002,0.0
39,6.806922766024214,0.5523187820045621,3.356298634010879,3.0966932612125637,0.011397985200631669,0.32000000000000006,2.347038907208703,2.629440250408282,3.649094604412143,0.95,1.17,2.0827959704012633,2.089522811603299,2.312055697203439,0.11777918040652725,0.0,0.9654603984019652,1.8351973136008424,2.6313979852006315,1.9637993284002107,2.2401315424005612,0.0
173,0.0,0.40930941711280844,0.3046023569211598,0.3046023569211598,0.0,0.0,0.019037647307572486,0.019037647307572486,0.0,0.0,0.704392950380182,0.3331588278825185,0.20941412038329738,0.0,0.0,1.1898529567232803,0.2855647096135873,0.16182000211436615,0.1332635311530074,0.1808576494219386,0.17133882576815238,0.0
126,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006101507025141493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,3.5924023721061142,0.0,7.5519839921899266,3.771030114365534,0.0,1.597725916875924,1.9351338744770505,0.0,7.889391949791053,0.0,0.0,0.0,0.06946634421199668,0.13893268842399337,0.0,4.951957965969478,1.4984882822873569,0.6847396786611102,0.18855150571827672,0.06946634421199668,7.293966142259651,6.222199688703132
35,207.6424881365349,0.0,84.40036438937616,83.29088541646992,44.429135446562896,55.70384068474579,85.38989968953588,83.34086194678099,113.35676605162426,24.028715773574177,75.45456546369029,93.2562055605021,78.91294136121799,88.86826619918801,60.20172841274427,95.77502268818125,84.35038785906508,89.08816293255684,90.98727108437843,85.58980581078022,95.23527616082147,85.40989030166028
121,15.309999999999999,3.7200000000000006,15.949999999999998,17.13,0.0,8.030000000000001,19.9,10.9,0.0,0.0,11.830000000000002,0.0,19.8,16.410000000000004,9.95,0.0,0.0,5.37,9.5,12.449999999999996,11.420000000000002,7.72
147,2.3896693217469083,0.8724189587329982,1.242248734717639,1.2801799937929867,0.028448444306510813,1.3181112528683343,1.081040883647411,1.0051783654967155,0.0,0.0,1.0620752541097371,0.5689688861302162,0.4362094793664991,0.5879345156678901,0.0,2.9491553931082874,2.247427100214354,1.1569034017981064,1.2232831051799649,1.2232831051799649,1.4698362891697254,0.0
81,0.0,0.0,0.0,0.04000000000000001,0.010000000000000002,0.09,0.03,0.060000000000000005,0.2,0.0,0.1,0.020000000000000004,0.020000000000000004,0.07,0.01,0.19999999999999998,0.17,0.08000000000000002,0.13,0.019999999999999997,0.18000000000000002,0.010000000000000002
21,1.211422935947223,0.0,0.21355090506966987,0.09603568064532036,0.0,0.38000000000000006,0.3717754525348349,0.19000000000000003,0.29171741474783164,0.0,0.31,0.19000000000000003,0.012011893548440128,0.17,0.4896460534571909,0.0,0.029171741474783165,0.05147954377902911,0.025739771889514554,0.00514795437790291,0.02,0.0
153,1.232329302527452,0.0,1.084449786224158,0.6945856068791094,0.0,0.6228864474593303,0.004481197463736189,0.3226462173890057,0.8335027282549312,0.0,0.0,0.0,0.33160861231647804,0.4167513641274656,0.0,1.5504943224527217,1.680449048901071,1.4922387554241514,1.3891712137582188,1.2861036720922865,1.2412916974549246,0.0
172,11.01033104434205,0.0,3.6934126360385506,3.6584592041517503,0.19806944735853427,0.15146487150946736,2.6331585354722784,0.7922777894341371,0.0,0.0,1.5262998590569405,0.0,0.0,1.2583235479248058,0.0,0.0,0.10486029566040049,0.0,0.09320915169813376,0.0,0.0,0.0
28,0.0,0.96,3.1799999999999997,1.83,0.0,2.34,0.0,0.5,0.0,0.0,0.4600000000000001,0.97,0.73,0.31,0.0,3.2,1.2199999999999998,0.42,0.2,1.33,0.87,0.0
160,35.79783283680163,9.801192858750323,18.543337355596936,12.528741941766464,0.0,9.04187516530993,1.4886623200344524,0.0,0.0,0.0,13.677709504209162,3.2271001971216653,0.8292548494151647,0.3496857798738646,0.0,30.07297706915236,28.464422481732583,0.0,0.7693087157225023,0.39964089128441677,0.43960498041285845,0.0
140,0.03,0.01,0.03,0.02,0.0,0.02,0.01,0.01,0.02,0.0,0.04,0.01,0.02,0.03,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0
170,0.0,0.0061524581774731555,0.1507352253480923,0.0830581853958876,0.06152458177473155,0.0,0.03999097815357551,0.03691474906483892,0.0,0.08613441448462417,0.0,0.030762290887365776,0.08921064357336074,0.06152458177473155,0.0,0.2707081598088188,0.2737843888975554,0.0,0.0,0.0,0.012304916354946311,0.0
77,1.0,0.06,0.25,0.0,0.0,0.3,0.15,0.0,0.26,0.0,0.36,0.13,0.25,0.21,0.22000000000000003,0.0,0.22000000000000003,0.049999999999999996,0.14,0.08,0.07,0.049999999999999996
45,0.64,0.7799999999999998,7.434364734875315,7.164368199571473,0.24,5.248807639454799,5.650049478940567,7.689265290397019,1.13,0.0,1.3699999999999999,0.05,0.12000000000000001,0.32,0.0,0.31000000000000005,0.27999999999999997,0.7,1.65,4.0314016435902715,4.306586187165055,1.55
60,67.07999999999997,4.23,42.23,25.529999999999998,0.01,22.38,1.7100000000000004,0.73,45.26999999999998,0.0,0.9499999999999998,1.3,1.05,40.76,8.900000000000002,0.51,22.05999999999999,1.01,0.0,0.01,0.01,0.0
61,2.76,0.0,0.9099999999999999,0.81,0.0,0.9200000000000002,1.07,0.7299999999999999,0.32,0.0,0.95,1.07,1.0500000000000003,1.0500000000000003,1.04,0.0,0.72,0.54,0.0,0.01,0.01,0.0
59,0.6899259857754285,0.0,0.09077973497045112,0.0726237879763609,0.009077973497045113,0.0,0.009077973497045113,0.0,0.0,0.0,0.0,0.009077973497045113,0.0,0.0,0.0,0.46297664834930063,0.43574272785816537,0.4266647543611202,0.0,0.0,0.0,0.0
29,1.1,0.5,0.56,0.69,0.0,0.49,0.29,0.38,0.29,0.0,0.0,0.22999999999999998,0.33,0.22999999999999998,0.22999999999999998,0.0,0.11999999999999998,0.07,0.08,0.029999999999999995,0.029999999999999995,0.0
69,0.0,0.0,0.35967030369573344,0.28973441131045197,0.0,0.22978936069449643,0.2197985189251705,0.2597618860024742,0.2397802024638223,0.0,0.3197069366184298,0.0,0.05994505061595558,0.2397802024638223,0.20980767715584456,0.0,0.04995420884662966,0.0,0.039963367077303726,0.06993589238528153,0.04995420884662966,0.0
165,0.25560407356029763,0.0,0.015975254597518602,0.05591339109131512,0.0,0.0,0.0,0.031950509195037204,0.007987627298759301,0.0,0.0,0.0,0.031950509195037204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1577118396569894,0.0,0.04205649057519717,0.10514122643799294,0.0,0.03154236793139788,0.0,0.021028245287598585,0.1261694717255915,0.0,0.021028245287598585,0.0,0.021028245287598585,0.021028245287598585,0.03154236793139788,0.0,0.0,0.0,0.07359885850659506,0.0,0.10514122643799294,0.0
168,0.35999999999999993,0.04,0.2,0.17999999999999997,0.0,0.15,0.0,0.16,0.61,0.0,0.08999999999999998,0.0,0.19,0.21000000000000002,0.13,0.0,0.0,0.01,0.0,0.01,0.0,0.0
178,0.0,0.0,0.3720278259967756,0.42097885573319344,0.2839159724712234,0.0,0.362237620049492,0.15664329515653708,0.0,0.0,0.30349638436579063,0.5580417389951633,0.11748247136740281,0.4503494735750442,0.009790205947283567,0.0,0.04895102973641784,0.029370617841850702,0.03916082378913427,0.058741235683701404,0.11748247136740281,0.0
101,17.567775535863035,0.0,0.0,0.7547489772332336,0.0,5.442137362155422,3.12823589247985,1.4300506937050743,11.946881836994473,0.0,1.3406725253485072,0.0,1.261225264587114,0.6455089936863183,2.522450529174228,0.0,0.9632980367318904,0.5362690101394029,0.2482726898793532,0.14896361392761193,0.1886872443083084,0.0
156,26.132056936246286,0.0,5.038468514104105,2.769158290489756,0.019993922675016287,0.349893646812785,0.18994226541265474,0.16994834273763845,0.04998480668754072,0.0,0.26991795611271985,0.21993314942517916,0.019993922675016287,0.009996961337508143,0.0,25.95211163217114,27.46165279413487,0.0,0.0,0.6398055256005212,3.2090245893401144,0.0
166,1.5962275296251596,0.0,0.20314640272871093,0.04570205504586239,0.0037021103006645113,0.7713401550521701,0.3042449881322943,0.06795477427198664,0.004575401153064388,0.003911057191729513,0.0,0.36635996467964366,0.1133237228443169,0.4601677738391822,0.43001257604072785,0.0,0.013703838515962824,0.0035842428236534853,0.003964633317643616,0.0049611492596459295,0.0031342033659750197,0.0022930581891236045
146,0.43999999999999995,0.54,0.73,0.65,0.0,0.7599999999999999,0.64,0.41,1.08,0.66,0.14,0.0,0.37999999999999995,0.39,0.21999999999999997,0.0,0.04,0.02,0.03,0.03,0.04,0.01
19,0.41,0.0,0.02,0.04,0.0,0.27,0.28,0.13,0.04,0.0,0.28,0.24999999999999997,0.13,0.0,0.24999999999999997,0.0,0.56,0.0,0.0,0.0,0.0,0.0
22,3.33,0.0,0.72,0.21000000000000002,0.0,0.0,0.36,0.0,1.6999999999999997,0.0,0.0,0.0,0.07,0.0,1.2800000000000002,0.0,0.16999999999999998,0.3,0.15,0.03,0.0,0.0
62,2.7427075827407963,0.01659461780776357,0.7245632183471113,0.5320850761474339,0.1659461780776357,2.8818304311406924,0.1078650157504632,0.1790664773608074,5.236981507624637,0.23232464930869,3.617194058397283,0.6891512142097911,0.24062195821257176,0.1659461780776357,0.04968673157139125,3.8504899262249674,4.564338823442605,0.0,0.3676818136282952,0.11924815577133899,0.1425000450725879,0.029812038942834747
167,0.5602224318637008,0.0,0.05795404467555526,0.06761305212148114,0.0,0.05795404467555526,0.11590808935111052,0.05795404467555526,0.07727205956740701,0.0,0.0,0.0,0.09659007445925877,0.06761305212148114,0.09659007445925877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.84,0.01,0.0,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.03,0.02,0.05,0.0,0.0
4,2.91086283754466,0.28615261792811914,0.8683251854370513,0.7400498739520323,0.0,0.0,0.02960199495808129,0.05920398991616258,1.4307630896405958,0.0,0.0,0.06907132156885634,0.37495860280236304,0.6019072308143196,0.2565506229700379,0.0,0.0,0.0,0.0,0.02960199495808129,0.02960199495808129,0.0
125,11.569517739487376,4.475286133401014,12.723459231283602,11.117975416610589,0.0,8.729818242284487,7.274848535237075,7.816699322689215,11.800306037846621,0.0,7.164471522978304,9.231531934369803,12.803733422017253,10.977495582826702,9.050915005219089,5.147582480795336,5.067308290061686,4.425114764192483,3.0102821525118926,10.87715284440964,9.773382721821944,4.8164514440190285
137,0.11,0.05,0.1,0.11,0.0,0.15,0.060000000000000005,0.060000000000000005,0.32999999999999996,0.0,0.14,0.1,0.08,0.05,0.0,0.0,0.15,0.12000000000000001,0.15,0.12000000000000001,0.0,0.0
63,0.9393656391941727,0.0,1.7304103879892656,1.6611939724696945,0.0,4.251865524773624,1.6216417350299401,1.4041044291112894,11.064738423771361,0.0,7.425932579313933,10.392350387295531,7.475372876113626,7.14906691723565,5.586753538365343,5.013246095488901,1.7304103879892656,0.7317163926354608,1.10746264831313,1.0283581734336207,0.7613805707152766,0.0
154,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4699999999999999,0.0,0.34,0.0,0.11,0.44,0.0,0.0,1.54,0.0,0.43,0.20999999999999996,0.2,0.0
51,0.0,0.54,0.0,0.0,0.0,2.35,0.0,0.07,0.0,0.0,5.82,3.2799999999999994,7.83,5.38,4.0600000000000005,0.0,0.58,0.0,5.54,5.43,7.140000000000001,6.52
8,69.91000000000001,0.057354926737533105,27.070000000000004,18.74,0.0,0.24960014413556078,15.95,33.807434897910404,49.74,1.3200000000000003,3.5281586548378563,31.658378073516868,35.44164643769424,44.44142501082949,5.701224078804415,32.60999999999999,28.831603439829202,33.50000000000001,0.588419063196173,7.826735652194084,0.7583595868629377,16.232507633942067
6,10.809999999999997,0.12000000000000001,5.37,4.870000000000001,0.0,5.0100000000000025,3.9100000000000006,4.08,5.7299999999999995,1.9699999999999995,4.559999999999999,3.9499999999999997,3.150000000000001,3.62,0.22,6.49,9.269999999999994,6.14,6.019999999999999,5.739999999999998,5.500000000000003,0.0
5,0.28559257324496673,0.11817623720481382,0.14772029650601728,0.009848019767067819,0.0,0.20680841510842418,0.14772029650601728,0.16741633604015294,0.29544059301203457,0.11817623720481382,0.1969603953413564,0.11817623720481382,0.17726435580722075,0.17726435580722075,0.21665643487549205,0.22650445464255983,0.22650445464255983,0.21665643487549205,0.21665643487549205,0.21665643487549205,0.21665643487549205,0.0
161,0.0,1.0780680483874967,2.044261110621574,2.227329269781715,0.6712499169205169,2.2069883632083656,1.9323861244681544,1.4035225535610805,3.3053973181692116,0.7221021833538892,1.9832383909015268,1.6577838857279428,1.2509657542609631,2.3697156157951578,0.0,1.2001134878275908,0.7831249030739363,0.5390340241937484,0.34579541174693296,0.16272725258679197,0.12204543944009394,0.020340906573348996
7,0.0,0.6800000000000002,1.14,1.09,0.17000000000000004,1.09,0.91,0.93,1.19,0.6399999999999999,0.8400000000000001,0.66,0.6399999999999999,0.63,0.0,0.0,0.43,0.31999999999999995,0.33,0.15999999999999998,0.039999999999999994,0.03
33,1.77,0.26,0.77,0.71,0.0,0.36,0.0,2.82,0.0,0.0,0.9899999999999999,0.6699999999999999,0.7,0.5700000000000001,0.0,0.27,0.33,0.28,0.25,0.16,0.15,0.0
112,1.6808310730263922,0.0,2.1438144823630036,2.053230771840623,0.0,2.2645927630595106,1.560052792329885,1.3084313742121618,2.9892624472385543,0.0,0.0,0.0,0.0,1.399015084734542,1.6305067894028478,0.0,0.04025942689883574,0.04025942689883574,0.10064856724708937,0.15097285087063403,0.08051885379767149,0.0
120,6.91,1.1899999999999997,3.8400000000000003,3.3,0.0,2.8799999999999994,3.69,3.7300000000000004,3.9499999999999997,1.03,3.6800000000000006,3.54,3.63,3.69,2.5999999999999996,2.1900000000000004,1.8999999999999997,1.77,1.58,0.0,1.05,0.060000000000000005
31,0.0,1.64,0.29,0.3,0.0,0.33,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.14,0.11,0.06,0.15,0.02,0.0
27,0.86375793694699,0.2495300706735749,0.86375793694699,0.604630555862893,0.028791931231566332,0.27832200190514117,0.3071139331367075,0.21114082903148645,0.0,0.0,0.3934897268314065,0.259127381084097,0.19194620821044223,0.086375793694699,0.0,0.3359058643682739,0.345503174778796,0.20154351862096428,0.028791931231566332,0.0,0.028791931231566332,0.0
132,0.02235267229298387,0.0,0.0,0.0,0.08941068917193548,0.0,0.011176336146491935,0.03352900843947581,0.011176336146491935,0.0,0.0,0.0,0.06705801687895162,0.0,0.011176336146491935,0.0,0.0,0.011176336146491935,0.0,0.011176336146491935,0.0,0.0
134,0.020000000000000004,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0
83,1.9900000000000002,0.43,0.8,1.13,0.08,0.98,0.8400000000000001,0.5670947435267257,1.0,0.0,0.49,0.79,0.615698247842242,0.36,0.01,0.0,0.825585982737935,0.2956982478422419,0.3770947435267257,0.1656982478422419,0.3127929913689675,0.0
149,0.0,0.30360695866106757,0.4309260058415152,0.41133846012144637,0.0,0.33298827724117086,0.3819571415413431,0.13711282004048214,0.07835018288027551,0.0,0.029381318580103313,0.058762637160206625,0.0,0.039175091440137755,0.0,0.3819571415413431,0.30360695866106757,0.0,0.019587545720068877,0.41133846012144637,0.48968864300172193,0.0
88,13.000000000000002,0.0,0.71,1.32,0.0,3.69,0.0,3.2100000000000004,3.63,0.0,4.86,4.49,2.32,5.33,4.22,0.0,0.0,0.12,0.54,0.3,0.56,0.0
