,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
44,5.185164679651675,5.213055838709292,5.16261513336845,5.223256256269372,5.220323023588761,5.2120064652484395,5.325373836185621,5.227414172628651,5.246643087138301,5.284098459326702,5.144964155943497,5.096704524496327,5.22544415100761,5.372331557066544,5.382116483605427,5.231122535207997,5.186372425245202,5.182327933933424,5.195833081784456,5.1759771264117695,5.129832329957382,5.060043749601944,5.116736370584239,5.189447485882303,5.283297227776569,5.267533260843028
45,2.039923458045562,2.0351688518384004,1.931756864202375,1.9523625044762491,1.9865622117639015,2.1461138310519563,2.6137912962329324,2.189311078465899,2.0689550298600965,2.277422663904313,2.2679407678585637,2.095525391011278,2.155139624247001,2.233318103508274,2.2169356426144162,2.148462197526848,2.2581538183866297,2.3500592109021716,2.241656579270335,2.077412452272703,2.2225404690570447,1.9596191404512016,1.903718862383985,2.2428014723786145,2.451309953628083,2.031504208991478
46,3.218038494411152,3.2308558660535036,3.1821920286675205,3.2318994337878837,3.220567456771335,3.2547045008561213,3.3261240579748668,3.2583512054976596,3.186251678774434,3.2409582807354846,3.27717818679165,3.2167647333555323,3.2251530877456136,3.26173873055732,3.3108197222656917,3.2499696558338522,3.2664502713537438,3.2933491845650975,3.2751241409650413,3.2200049681048237,3.2416022944560248,3.1817788323315974,3.151809814613536,3.287930576757352,3.311217743497107,3.1894621479163336
26,2.9851329230782975,2.9976948473721095,3.079516497089635,3.021201159686499,2.9572205763166672,2.965704246581699,2.9746627603943026,2.980343743984024,3.1449911011323657,3.121078351833912,2.9257032779393284,2.9596721522971814,3.0485269552099843,2.9903192791707154,2.9628985507204706,2.945831971352224,2.984507451704399,3.0019258454417064,2.956616625713943,2.9801225746097275,3.0220813667354873,2.9598461750963425,2.925658120182491,2.95525184708025,2.980514735632406,2.9077257730653336
27,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3.6299347267215976,3.687191278047529,3.6110533976310757,3.627177384119392,3.6715210094386808,3.7178969326279674,3.6966511723124533,3.663461705523546,3.6684586969251924,3.8641806316050245,3.6814326849406895,3.63275187576997,3.8823423214739905,3.6487179827771494,3.749159279943733,3.690831683194678,3.6723033446093876,3.672183234537014,3.6988228148567797,3.658802686697794,3.609040832356788,3.64137811628218,3.643593840224751,3.6815982784427472,3.6745133001242887,3.6210057914460476
30,4.972993958137724,4.949502999603513,4.933607666859985,4.913933373251451,4.931089388051994,4.926613869874374,4.909753290560877,4.924100873969761,4.9115614928746885,4.9530357240217,5.01238120497451,4.926550573039903,4.911000549557652,4.9801812171936035,4.9307831624751035,4.925478543217475,4.9291225308957305,4.942796077652882,4.946814365537741,4.927122244250633,4.939522321045163,4.948016417356348,4.951940538383755,4.950781256785034,4.938131948704776,4.936579843754825
38,1.900092541138574,1.9101784202544574,1.8956386146195439,1.9406741567100345,1.9729776062448536,1.9049360748055109,1.9150117324235445,1.9763444233135103,1.9333661532183306,1.9201273699824275,1.9845134508759643,1.9382835835208303,1.9315716437729613,1.9822992068182803,1.9296068048298947,1.9953253968329887,2.056511912425278,2.0246781630456105,2.0615959587933212,2.019571275318961,1.9848731908918116,1.9608909508179857,1.9101005099964434,1.889028738560095,1.914075547402058,1.8830874912033184
31,3.749314547765373,3.897541713006426,3.7110811116540656,3.7126673618690145,3.725818962153822,3.735434865400736,3.739094748879948,3.7504044970532324,3.717541601529347,3.8229429932973042,3.8369355533513825,3.7260485480983134,3.6894487263214732,3.6962654876499155,3.7309011602559106,3.684647975975137,3.7444112251038337,3.732028438837746,3.749332388766659,3.688320566063011,3.7493185374078446,3.6974807589492125,3.7021990221063428,3.6788520365789514,3.679751548174322,3.6750476103280114
32,5.05287470106493,5.039567347158465,5.035584052403768,5.0221866975750835,5.029446263062327,5.021840896522789,5.0195989483281185,5.026267388410735,5.011500988090248,5.0419874714131945,5.130319722911768,5.031864816682381,5.025000078636303,5.060567979227033,5.042106436009993,5.032139050333123,5.039286724308081,5.0537985437794735,5.054068893717046,5.040401667879339,5.052969591659412,5.051991891442683,5.048927587375307,5.06037071504091,5.0402187631841295,5.035280292494255
33,2.135429216930838,1.9923556797484865,1.9926751335860386,2.002255322831049,2.13278269713427,2.1205393605158345,2.0047770509311253,1.980837750891283,1.9661573902954268,1.972246786846067,1.9831761270625654,1.9934092613383652,1.9414466712946443,1.9941670504503068,2.0317965035234242,2.021895371139756,2.0370034455383705,2.0165518453801448,1.9856987529813754,2.0039025189774406,2.048681117560283,1.9981040310185936,2.065315468700343,2.0257220549700796,2.0098089602391287,2.2496816065491823
34,3.150155876062834,3.140833921101786,3.1363969798066544,3.135742616977983,3.141874151613123,3.1384205963913976,3.135723067593216,3.1469777462128086,3.1450405799865844,3.142462593315313,3.1472449457687657,3.149287406093503,3.1530610190695207,3.162150213553482,3.1434334468143734,3.1444817702534835,3.146065648199697,3.142470450064847,3.152180913136531,3.1522579290085386,3.142850927997938,3.139675160659123,3.1450498292836513,3.1445081389644,3.1455217552436214,3.1478249624432877
35,3.100446367342839,3.0962315563778593,3.0876981732723023,3.0904976923866356,3.0938692239331402,3.0917002130230347,3.0908174473268515,3.095216785308895,3.09317861434048,3.091029313034902,3.0991208336089144,3.1001020686090683,3.106248112380859,3.10873430485089,3.0934371113081296,3.0933527991473757,3.093507021830081,3.0928890384517063,3.1028216803455595,3.1043187205674596,3.090821995663555,3.0904659786735116,3.094375014289576,3.089979659717189,3.087110536016733,3.081947603908062
36,1.8093680572409934,1.7569339571190037,1.7442185028436417,1.8053709565307445,1.7838035644295704,1.7188387242856176,1.7013286171135238,1.8429530587138567,1.8138212333731718,1.7537175317605336,1.8241140919770251,1.892939387481386,1.755867187644213,1.8541806975818953,1.9834662644319494,1.8681101417567219,1.830399561640787,1.9203085460240519,2.2187040947276526,1.9068537229451563,1.7990651028158702,1.848047730001818,1.7439269975665377,1.7764879177365716,1.7640717068786111,1.8032020209835744
37,2.006877761972802,1.9952876570192088,1.9750768613973726,1.985066918249047,2.009769755636537,1.963513477305043,1.9441834847817192,2.0772200300274695,2.016472842692834,1.97726278706791,2.030580021881582,2.0175208357035914,2.0018612520614534,2.0437071282750745,2.0713310875023323,2.052066313740225,2.0319148264058007,2.047315074151933,2.2164198086309272,2.0531727274663227,2.031152746249671,2.0205516102132806,1.9379173413834896,1.9489024056771467,1.9509724698218198,1.9674019601827246
43,5.1950558594294955,5.219176735196795,5.165700563362667,5.224253535270691,5.208837611334665,5.202677982194083,5.291371771267483,5.2160148450306485,5.244200272219522,5.275185397693089,5.152848601341248,5.09918658222471,5.221877881458828,5.367432679448809,5.426304680960519,5.237232438155583,5.191093930176327,5.1970338225364685,5.211572212832315,5.180469189371381,5.133367930139814,5.056313991546631,5.123212907995496,5.200224706104824,5.291277348995209,5.278985491820744
59,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.9288446637475567,2.9416354956330766,2.9011860717633726,2.8481916971267407,2.8735374207519424,2.97629024050418,3.008067972910632,2.8125004071718567,2.818584560968314,2.791958799692476,2.7932067760236703,2.8203289610375264,2.747029633658707,2.766362220143816,2.77313200389124,2.7296747879427707,2.767626517707375,2.7242471172361618,2.633411512158479,2.709361408736296,2.74050347250738,2.683284536098978,2.599978003437352,2.5860289060006476,2.614118196402386,2.6517629285526882
39,1.8603886182419467,1.8395310097735904,1.793773159877005,1.857181515597397,1.9608984607184106,1.8154459539315768,1.8593099783234113,1.8907079978165062,1.8430868944928396,1.854928180296674,1.958557761907369,1.823538616432466,1.8090174780548753,1.9430541941969988,1.8259065513572499,1.91625063050733,2.0091582644842156,2.015032565837514,1.9422194857402315,1.9137285083891775,1.8882540150177143,1.890615280619286,1.8611434689665816,1.7896228038416608,1.8507015906812176,1.7850015004746795
40,5.252230882644653,5.283966392278671,5.2004905343055725,5.244875192642212,5.213540256023407,5.246821105480194,5.343588709831238,5.27696767449379,5.278338760137558,5.263910233974457,5.189613461494446,5.1426461935043335,5.222769051790237,5.363679677248001,5.374178439378738,5.2573597729206085,5.231558591127396,5.275265544652939,5.2878241539001465,5.282340317964554,5.2187793254852295,5.162284553050995,5.172393620014191,5.286180675029755,5.416432946920395,5.289219170808792
41,5.234750812703913,5.276332703503695,5.2093892747705635,5.261720137162642,5.214432434602217,5.2378615249287,5.316884842785922,5.262523304332387,5.273974938826128,5.261012814261696,5.1937830448150635,5.1486803184856065,5.22840428352356,5.373585939407349,5.377472292293202,5.2747202786532315,5.255664717067372,5.306296782060103,5.29392485185103,5.274300705302846,5.211061672730879,5.1376729228279805,5.1653878472068095,5.272774674675682,5.407995570789684,5.285445083271373
42,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.07042505421452,2.113984579702551,1.9867357750400707,2.0002436471385,2.065863363347684,2.0899383813087278,2.2214993658012516,2.1453949055414183,1.9983216082361601,2.1676266253327525,2.149629365354499,1.9939999718017862,2.0797960620574667,2.2320450180291687,2.2170525693804635,2.157376641889746,2.1795983896131177,2.3436806748033234,2.241326456407373,2.1030630268420145,2.0878918091012113,2.0176363204444585,1.9793027603870441,2.198574574744013,2.318381611417348,2.0236704218542996
49,1.5680366550097222,1.6164965170263448,1.476119663508273,1.4754270652354693,1.5613955846077083,1.5941830161950636,1.7571265742614168,1.6703291459710137,1.4914010025079638,1.6863781858924236,1.6688981680137278,1.4766414051332029,1.5880713906213808,1.716754169134892,1.6937628910111424,1.6418142499265267,1.6931610157866785,1.8022080370471845,1.694659354692047,1.5787526700969263,1.6382671706129555,1.5233813917185521,1.4850554649442236,1.7093090618108058,1.7047775208551794,1.4807303121732445
50,1.9814750742948253,2.044147460319218,1.8306472042626984,1.9208979263384778,1.877057193451158,1.9210312722854845,2.1333350325062264,1.9908656357999661,1.8667306894390592,2.0001263390659028,2.0051216566245,1.854241049409572,2.0465672056659376,2.228030806249443,2.232916868368305,2.0773755172378996,2.0747892680031503,2.1088279758703177,2.0726436888650173,1.9963284301601982,1.888368132787027,1.8014363636898454,1.6838981910616684,1.8797175455934154,2.436734619771203,1.9244035677105114
61,2.61544097880297,2.6465322022693085,2.6656672081259507,2.67107192391901,2.6928285584457496,2.7198052464273412,2.6676941031961428,2.5711871024275523,2.5912122531300428,2.642362413761875,2.618662055153128,2.5830591884192615,2.576910761612161,2.679913219408626,2.699443757630631,2.702811834298231,2.746284103084422,2.68747200030755,2.607268401637456,2.662807845605637,2.6892076769369733,2.6081394592792133,2.5511548200341445,2.5116702176183705,2.5789191207004714,2.508901957851175
136,4.678286552429199,4.695958137512207,4.655208110809326,4.658092021942139,4.655229568481445,4.653889179229736,4.656524181365967,4.659030437469482,4.662806034088135,4.666748523712158,4.68642520904541,4.6743998527526855,4.701207160949707,4.6689276695251465,4.682592868804932,4.657389163970947,4.677305698394775,4.656651496887207,4.656978130340576,4.653897285461426,4.655471324920654,4.659664630889893,4.672773361206055,4.661529064178467,4.6862382888793945,4.646523952484131
51,2.1253517985151125,2.093925054643701,2.039323517529864,2.1179515079722093,2.0224125406318265,2.0255629850860695,2.1363050455627084,2.038250753185781,1.9921601849116923,2.027108265255991,2.0158844739439696,2.0205801892781885,2.0766475308100945,2.1439717176503565,2.1176921180934873,2.0588668114191435,2.227420490676034,2.1886592135501597,2.157719216019314,2.12949213845259,2.052302351525173,2.0687551586755215,1.9712503577765077,2.0180500328076305,2.0201879294194502,1.919733689736135
52,2.252314248865989,2.2453452865110677,2.168197663470264,2.2030979199842973,2.267883652268034,2.194633668342882,2.289192874108214,2.3181730552497193,2.2306272830970015,2.6695472703179584,2.594224483729441,2.485756734370497,2.4044610962035162,2.4167680619426966,2.5670111862783997,2.2780782623208444,2.3747815693955743,2.3754677558702135,2.32543283826517,2.371333887497928,2.757678028446599,2.2563964315651126,2.2327879688096424,2.378559812030407,2.328122329729116,2.139645641689521
62,5.804153316074818,5.749149204034825,5.673567566293955,5.652221660104865,5.630417606424257,5.656687885339255,5.712804328244815,5.59898085368977,5.619585559108663,5.625431070582333,5.6338446438924485,5.636377272909427,5.626987172348054,5.60962608364818,5.61602208648619,5.633437932149586,5.5614305776247495,5.531046250517608,5.521766446209542,5.5581231528483865,5.553839369231426,5.501866309304991,5.496256574712985,5.500431352572274,5.527095315882312,5.5088744917444625
63,4.361026452895721,4.300971304316924,4.226228931794406,4.184823523337721,4.131005993635125,4.143568166713387,4.224953221274423,4.0667868063696915,4.08690702013354,4.077199374803372,4.11981195397083,4.1593657240167365,4.138980495346176,4.123210313285299,4.132127776846185,4.2114758317211365,4.1165492913560815,4.0668864263824345,4.0661019580195985,4.199048006830137,4.174352756216506,4.068544375388696,4.047282579061869,4.0962290513765565,4.133968156231337,4.103144319362119
64,2.1597878601114617,2.180614944721259,2.152040631463388,2.0790455720067564,2.01536035353211,2.0738719592726467,2.1226648792431986,2.016215877983549,2.05775026194114,2.0718433586443785,2.042580635517395,2.09732186887229,2.144419170890936,2.1956671106514296,2.1309018471209646,2.1525072778990113,2.0967570706849936,2.0442298373701018,2.006473476487489,2.2342053854075656,2.142644754280717,2.0676095732762487,2.092912697159452,2.075880079417571,2.1407363383827978,2.073772255039515
65,2.1706889932088425,2.1333685054082205,2.186686624281309,2.154747349976508,2.0463072452852415,2.0495156504185794,2.11699191129704,2.0992312540079823,2.1073308725840953,2.1102935234421527,2.138039670627621,2.1265126822591465,2.1047891204356373,2.1674382661545675,2.221651565895224,2.196816491253899,2.1153426848936143,2.087315655547117,2.055118838689613,2.2564865889962538,2.210369451564753,2.088146697323245,2.115814666170069,2.180988911405634,2.23039428721585,2.1194929474824917
137,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.3738278441368132,2.4018876848750095,2.319681821687258,2.28766327556403,2.247455103742796,2.2165021265690754,2.3091642281573836,2.26623409310482,2.2868197756931496,2.3798868086080827,2.329144863316462,2.2950293677929854,2.305991707707177,2.31588597968736,2.324930738157916,2.5952093640798357,2.5303345844458742,2.340967223831397,2.379930988696106,2.3666261547086647,2.655322553211228,2.234682948757504,2.1594030922420457,2.2050711445582523,2.2096182511472766,2.147145728867908
69,4.031108249778674,4.021063497034217,4.068122488387088,4.017667748250168,4.010387434027873,4.019669441005478,4.022720118325268,4.027001385070831,4.028486918204066,4.007927978984162,4.020316850285926,4.020551244802125,4.006691160700076,4.004266413775357,4.011326642285463,4.023851633533058,4.011982477379952,4.011070676652329,4.005154847176439,4.047139956826629,4.019879767696447,4.0120668913916875,4.025811650997435,4.029359021546532,4.037672693540326,4.025978183377411
70,1.995314116092193,1.9811571512748374,1.981581108760838,1.9704354400648045,1.9642988431813806,1.973861377442181,1.9764709209655489,1.9717776697909482,1.9700572613950718,1.965583807977273,1.9753154026073292,1.9759227401835109,1.9657207611159397,1.9941614388363005,1.9724037270424317,1.9694258271069494,1.966466923634836,1.9642616740512477,1.9615545705711315,1.9834131509262694,1.9828515754453828,1.9669331299132675,1.9671414028473875,1.9734102402724685,2.0290910576483605,1.976840287906486
71,2.0308398957410203,2.0233984820158417,2.011695336000542,2.010322475127674,2.0105914377504495,2.023733676904312,2.0141434512793053,2.007913695203631,2.0153710016309625,2.012192193618802,2.0204564531395817,2.019713787722085,2.0044400486152276,2.0268980065598976,2.009645803185339,2.012127018627847,2.0080787426946376,2.008601290531615,2.004864688235952,2.040507317295408,2.041276746201604,2.009881031992969,2.019049483608039,2.017322311488569,2.024609973228961,2.008738853046596
145,4.351692794471659,4.4031131754639325,4.388767855141753,4.399899469908847,4.341586887195546,4.324075421979351,4.379628660858319,4.396710749595396,4.3666521503079325,4.332031680691626,4.342355812749555,4.366108202165173,4.394112017846877,4.421299626750331,4.452865649295109,4.367436783288115,4.341245415390179,4.354180471871489,4.389012485422114,4.405220957212551,4.348310660290462,4.322418615382205,4.313876844221546,4.332182494542932,4.3454811778119815,4.322251881322553
54,2.480600912917695,2.5206201658442433,2.497165407578061,2.3750891762091584,2.379368527362957,2.4046452270554046,2.473799819204423,2.4088688049268026,2.362940677593902,2.305162478864126,2.3525496662133443,2.4497313145317112,2.397812526752876,2.4061287441947146,2.450828295348059,2.440775305603913,2.489146043845739,2.4332263949489916,2.4789607395179645,2.4857429112764464,2.375369806838009,2.3451648414336574,2.3861660515845426,2.334058845997394,2.41344619959828,2.3260523593546707
55,3.218621570490484,3.3117267196807774,3.196702432873804,3.1311467989656308,3.1240759833966822,3.1320806453727297,3.1538923242090324,3.10654050920811,3.1474140333198384,3.045256288277693,3.061983739621268,3.167316118594282,3.0954309433306655,3.0435463837228953,3.0340359433608053,3.096659653123257,3.069029553896566,3.0242024472524753,3.0523267845568616,3.049225674632101,2.8812297548892167,2.884531816451545,2.875989868955448,2.842082244962397,2.8481180231794574,2.8215536824786183
56,4.554054006250965,4.636274902941717,4.540847422095775,4.415470971715495,4.376543054941123,4.393013875206755,4.518311433337139,4.394823928009326,4.409112559079828,4.314750790596008,4.279589415409013,4.383705843189245,4.356324209378111,4.334553953292497,4.318771410904262,4.307913083790846,4.335722745203469,4.28699004325134,4.247777224916508,4.316736809678533,3.050037107086907,3.128765542697544,3.0304638920174805,2.9631946259125104,2.9432003570600154,2.9361975306340495
57,3.7831803918433455,3.9022051919298217,3.710095569951843,3.6544695217346064,3.641533359032881,3.5882758641619183,3.82018870848092,3.5954721782412835,3.611778091573151,3.5050877840169394,3.4186711903859877,3.4671994530394388,3.4572489790662506,3.3976970086710616,3.3553219384303774,3.3566058765384104,3.4040451162665555,3.351074379929424,3.2677827970241733,3.434240622613714,3.455688174209024,3.3896514098554906,3.31943480044427,3.2766271646402134,3.2317620601448707,3.2670665122348175
68,2.8576570336635294,2.805777120284545,2.8856548009774623,2.8420705673022146,2.7415929635365806,2.7593123408464284,2.7765080531438193,2.775588274002075,2.7817680728741183,2.7639484099852734,2.79114460792297,2.7812421169036474,2.7353742015667453,2.74113699564567,2.758930307168227,2.753660898942214,2.753430193815476,2.738314280143151,2.729727873435387,2.9091062209545036,2.794020110215896,2.757692048182854,2.7972869720214453,2.7977511271452293,2.809952737429203,2.7877863477437925
58,3.6871800262528938,3.761424278121479,3.6193487139559952,3.597536917032943,3.6468058924136075,3.529779584469202,3.8040178957074158,3.504093552062099,3.53370912392252,3.4371398780649485,3.3702050614084125,3.39331009664249,3.3942509177075606,3.3584011809338143,3.3058203516429416,3.3180608872350876,3.349051131148195,3.2892217267736346,3.2016241404972705,3.378084454072562,3.4042027094504013,3.308458745172607,3.250547899214154,3.1991296096932733,3.1559806062428226,3.2053382763364624
66,3.0626881535934367,3.011495831608772,3.0735008659570116,3.057590496151344,2.8393773347787237,2.8746705583256222,2.912349636723166,2.8727577952587087,2.9391232801520304,2.9450948965938193,3.031222952902317,2.916278101503849,2.844053850160993,2.8534263857680817,2.9861319522494854,2.9582778429207592,2.9410291992451834,2.8980964555688526,2.886559726751369,3.281322540148445,3.131176632642746,2.9339004666261053,2.9040717601128248,2.9433913917645165,3.0352853543732476,2.8940563444210134
67,5.131337659255318,5.0898679132046905,5.121972100631051,5.113396256902943,5.01034078805343,5.035027387867803,5.044202168091484,5.034739110780799,5.057368645460709,5.0629542972730555,5.100646309230639,5.064585324992304,5.010430962106456,5.0127870621888535,5.057606375735739,5.0405382861261785,5.036156731066496,5.020288316063259,5.016172821625419,5.201766420447308,5.108801225993944,5.044635890877765,5.049073240031367,5.049963594519574,5.072998019923334,5.031066434279732
72,2.5658734671190278,2.5608507333495094,2.5627813440688114,2.5660730581334295,2.553952857112208,2.5558806357654276,2.559759962431928,2.5528196371193475,2.5530168555729778,2.5587022209421115,2.5668916797384305,2.56777966846811,2.5579745693409697,2.5597417462379375,2.5636826920593885,2.563276657610075,2.5974127654488206,2.574508416103133,2.5652727996203915,2.5791224239143076,2.5680816999986664,2.5787941927605487,2.5517699441588517,2.5481473797179284,2.5503407923887806,2.5578279526943857
